Date,spx,spx_normalised,log_price,log_return,dt,spx_max_drawdown,spx_max_drawdown_dur
2/5/2000,1446.290039,3.150203840491525,7.276756962869701,-0.015069532,0.002739726,-0.532230734,3233 days
3/5/2000,1415.0999755859375,3.082267911255138,7.254955461705791,-0.021801501,0.002739726,-0.521920683,3232 days
4/5/2000,1409.5699462890625,3.070222803387052,7.251039934217581,-0.003915527,0.002739726,-0.520045081,3231 days
5/5/2000,1432.6300048828125,3.120450546911497,7.267267198315909,0.016227264098327865,0.002739726,-0.527770585,3230 days
8/5/2000,1424.1700439453125,3.1020236749038625,7.261344497725714,-0.005922701,0.008219178,-0.524965413,3227 days
9/5/2000,1412.1400146484375,3.0758207394837953,7.252861573652999,-0.008482924,0.002739726,-0.52091859,3226 days
10/5/2000,1383.050048828125,3.0124590903181017,7.232046519605864,-0.020815054,0.002739726,-0.510841976,3225 days
11/5/2000,1407.810059,3.066389543925346,7.249790626051014,0.017744106,0.002739726,-0.519445095,3224 days
12/5/2000,1420.959961,3.095031705418916,7.259087951019976,0.009297325,0.002739726,-0.523892264,3223 days
15/5/2000,1452.3599853515625,3.1634249563084995,7.280945088452558,0.021857137,0.008219178,-0.534185714,3220 days
16/5/2000,1466.040039,3.193221854976391,7.290320193848876,0.009375105,0.002739726,-0.538532365,3219 days
17/5/2000,1447.800048828125,3.1534928340089907,7.277800476,-0.012519718,0.002739726,-0.532718603,3218 days
18/5/2000,1437.209961,3.130426274298869,7.270458986009599,-0.00734149,0.002739726,-0.529275438,3217 days
19/5/2000,1406.949951171875,3.0645161204553326,7.249179485175301,-0.021279501,0.002739726,-0.519151318,3216 days
22/5/2000,1400.719970703125,3.050946429820137,7.244741648202479,-0.004437837,0.008219178,-0.517012648,3213 days
23/5/2000,1373.8599853515625,2.9924419620268816,7.225379564643376,-0.019362084,0.002739726,-0.507569886,3212 days
24/5/2000,1399.050048828125,3.0473091273691324,7.243548748741897,0.018169184098520752,0.002739726,-0.516436149,3211 days
25/5/2000,1381.52002,3.0091264917127734,7.230939635413923,-0.012609113,0.002739726,-0.510300235,3210 days
26/5/2000,1378.02002,3.0015030461078602,7.228402979429794,-0.002536656,0.002739726,-0.509056458,3209 days
30/5/2000,1422.449951171875,3.0982770938485187,7.260135981671068,0.031733002241273844,0.010958904109589041,-0.524390979,3205 days
31/5/2000,1420.5999755859375,3.0942476114914297,7.258834579377969,-0.001301402,0.002739726,-0.523771617,3204 days
1/6/2000,1448.810059,3.1556927638686116,7.278497849251998,0.019663269874029332,0.002739726,-0.533044359,3203 days
2/6/2000,1477.260009765625,3.217660379646102,7.297944306148419,0.019446457,0.002739726,-0.542037268,3202 days
5/6/2000,1467.6300048828125,3.196685002960626,7.291404137136411,-0.006540169,0.008219178,-0.539032299,3199 days
6/6/2000,1457.8399658203125,3.1753610514569286,7.284711143732368,-0.006692993,0.002739726,-0.535936697,3198 days
7/6/2000,1471.3599853515625,3.2048093753065983,7.2939424121790495,0.009231268,0.002739726,-0.540200878,3197 days
8/6/2000,1461.6700439453125,3.1837034492422154,7.287334926702423,-0.006607485,0.002739726,-0.537152703,3196 days
9/6/2000,1456.949951171875,3.173422486239803,7.284100455002515,-0.003234472,0.002739726,-0.535653213,3195 days
12/6/2000,1446,3.149572098486877,7.276556403,-0.007544052,0.008219178,-0.532136909,3192 days
13/6/2000,1469.439941,3.200627275141989,7.292636614936153,0.016080212,0.002739726,-0.539600081,3191 days
14/6/2000,1470.540039,3.203023427896993,7.293384985819561,0.000748371,0.002739726,-0.539944502,3190 days
15/6/2000,1478.72998,3.220862162987842,7.298938877056408,0.005553891,0.002739726,-0.542492518,3189 days
16/6/2000,1464.459961,3.189780243651405,7.289241826144989,-0.009697051,0.002739726,-0.538034465,3188 days
19/6/2000,1486,3.236697191114453,7.303843225277705,0.014601399132715187,0.008219178,-0.544730801,3185 days
20/6/2000,1475.949951171875,3.214806905237902,7.297057096165376,-0.006786129,0.002739726,-0.541630779,3184 days
21/6/2000,1479.1300048828125,3.2217334670910542,7.299209359,0.002152263,0.002739726,-0.542616249,3183 days
22/6/2000,1452.1800537109375,3.1630330422870974,7.280821191630042,-0.018388168,0.002739726,-0.534127998,3182 days
23/6/2000,1441.47998,3.1397269204784117,7.273425628996413,-0.007395563,0.002739726,-0.53066984,3181 days
26/6/2000,1455.310059,3.169850591420593,7.282974255593155,0.009548627,0.008219178,-0.535129971,3178 days
27/6/2000,1450.550048828125,3.1594826841271364,7.2796981075012654,-0.003276148,0.002739726,-0.53360449,3177 days
28/6/2000,1454.8199462890625,3.1687830644219974,7.282637423693206,0.002939316,0.002739726,-0.534973361,3176 days
29/6/2000,1442.3900146484375,3.141709091,7.274056749131117,-0.008580675,0.002739726,-0.530965951,3175 days
30/6/2000,1454.5999755859375,3.1683039402248694,7.282486210936401,0.008429462,0.002739726,-0.534903038,3174 days
3/7/2000,1469.540039,3.2008453005813036,7.292704732212863,0.010218521276462056,0.008219178,-0.539631442,3171 days
5/7/2000,1446.22998,3.150073025227936,7.276715436039565,-0.015989296,0.005479452,-0.532211309,3169 days
6/7/2000,1456.6700439453125,3.1728128126637682,7.283908317916764,0.007192882,0.002739726,-0.535563986,3168 days
7/7/2000,1478.9000244140625,3.2212325403499946,7.299053863680981,0.015145546,0.002739726,-0.542545123,3167 days
10/7/2000,1475.6199951171875,3.2140882189422095,7.296833516130298,-0.002220348,0.008219178,-0.541528285,3164 days
11/7/2000,1480.8800048828125,3.2255451898935106,7.300391787948667,0.003558272,0.002739726,-0.543156753,3163 days
12/7/2000,1492.9200439453125,3.2517699278575094,7.308489242150212,0.008097454,0.002739726,-0.546841084,3162 days
13/7/2000,1495.8399658203125,3.2581298894531256,7.310443178093177,0.001953936,0.002739726,-0.547725663,3161 days
